year,skill_group_category,skill_group_name,isic_section_index,isic_section_name,industry_name,skill_group_penetration_rate
2019,Specialized Industry Skills,Editing,M,Professional scientific and technical activities,Law Practice,0.00111
2019,Specialized Industry Skills,Editing,M,Professional scientific and technical activities,Management Consulting,7.20E-04
2019,Specialized Industry Skills,Editing,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",6.80E-04
2019,Specialized Industry Skills,Editing,J,Information and communication,Information Technology & Services,6.70E-04
2019,Specialized Industry Skills,Editing,J,Information and communication,Computer Software,6.70E-04
2019,Specialized Industry Skills,Editing,J,Information and communication,Telecommunications,5.00E-04
2019,Specialized Industry Skills,Editing,K,Financial and insurance activities,Financial Services,4.20E-04
2019,Specialized Industry Skills,Editing,M,Professional scientific and technical activities,Environmental Services,2.40E-04
2019,Specialized Industry Skills,Editing,M,Professional scientific and technical activities,Accounting,1.10E-04
2019,Specialized Industry Skills,Educational Administration,J,Information and communication,Publishing,3.40E-04
2019,Specialized Industry Skills,Electronic Control Systems,C,Manufacturing,Industrial Automation,0.01807
2019,Specialized Industry Skills,Electronic Control Systems,C,Manufacturing,Electrical & Electronic Manufacturing,0.00335
2019,Specialized Industry Skills,Electronic Control Systems,C,Manufacturing,Machinery,0.00281
2019,Specialized Industry Skills,Electronic Control Systems,B,Mining and quarrying,Oil & Energy,0.00268
2019,Specialized Industry Skills,Electronic Control Systems,C,Manufacturing,Chemicals,0.00241
2019,Specialized Industry Skills,Electronic Control Systems,B,Mining and quarrying,Mining & Metals,0.00241
2019,Specialized Industry Skills,Electronic Control Systems,C,Manufacturing,Paper & Forest Products,0.00239
2019,Specialized Industry Skills,Electronic Control Systems,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,0.00233
2019,Specialized Industry Skills,Electronic Control Systems,J,Information and communication,Semiconductors,0.00211
2019,Specialized Industry Skills,Electronic Control Systems,C,Manufacturing,Automotive,0.0019
2019,Specialized Industry Skills,Electronic Control Systems,C,Manufacturing,Packaging & Containers,0.00188
2019,Specialized Industry Skills,Electronic Control Systems,C,Manufacturing,Food Production,9.10E-04
2019,Specialized Industry Skills,Electronic Control Systems,C,Manufacturing,Renewables & Environment,8.30E-04
2019,Specialized Industry Skills,Electronic Control Systems,C,Manufacturing,Pharmaceuticals,3.90E-04
2019,Specialized Industry Skills,Electronic Control Systems,M,Professional scientific and technical activities,Biotechnology,1.90E-04
2019,Specialized Industry Skills,Electronics,J,Information and communication,Semiconductors,0.03567
2019,Specialized Industry Skills,Electronics,C,Manufacturing,Electrical & Electronic Manufacturing,0.01032
2019,Specialized Industry Skills,Electronics,C,Manufacturing,Industrial Automation,0.00605
2019,Specialized Industry Skills,Electronics,J,Information and communication,Computer Hardware,0.00344
2019,Specialized Industry Skills,Electronics,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,0.00201
2019,Specialized Industry Skills,Electronics,C,Manufacturing,Aviation & Aerospace,0.00192
2019,Specialized Industry Skills,Electronics,C,Manufacturing,Automotive,0.00187
2019,Specialized Industry Skills,Electronics,C,Manufacturing,Machinery,0.0017
2019,Specialized Industry Skills,Electronics,C,Manufacturing,Renewables & Environment,0.00157
2019,Specialized Industry Skills,Electronics,C,Manufacturing,Paper & Forest Products,0.00143
2019,Specialized Industry Skills,Electronics,M,Professional scientific and technical activities,Research,0.00138
2019,Specialized Industry Skills,Electronics,J,Information and communication,Information Technology & Services,0.00116
2019,Specialized Industry Skills,Electronics,B,Mining and quarrying,Mining & Metals,0.001
2019,Specialized Industry Skills,Electronics,B,Mining and quarrying,Oil & Energy,9.10E-04
2019,Specialized Industry Skills,Electronics,C,Manufacturing,Food Production,8.60E-04
2019,Specialized Industry Skills,Electronics,J,Information and communication,Computer Networking,8.10E-04
2019,Specialized Industry Skills,Electronics,C,Manufacturing,Textiles,6.80E-04
2019,Specialized Industry Skills,Electronics,J,Information and communication,Telecommunications,5.50E-04
2019,Specialized Industry Skills,Electronics,J,Information and communication,Computer Software,4.60E-04
2019,Specialized Industry Skills,Electronics,C,Manufacturing,Chemicals,3.70E-04
2019,Specialized Industry Skills,Electronics,M,Professional scientific and technical activities,Architecture & Planning,3.00E-04
2019,Specialized Industry Skills,Electronics,C,Manufacturing,Packaging & Containers,2.90E-04
2019,Specialized Industry Skills,Electronics,M,Professional scientific and technical activities,Biotechnology,2.90E-04
2019,Specialized Industry Skills,Electronics,M,Professional scientific and technical activities,Design,2.80E-04
2019,Specialized Industry Skills,Emergency Medicine,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",0.00156
2019,Specialized Industry Skills,Emergency Medicine,R,"Arts, entertainment and recreation ",Sports,8.00E-04
2019,Specialized Industry Skills,Emergency Medicine,M,Professional scientific and technical activities,Veterinary,7.10E-04
2019,Specialized Industry Skills,Emergency Medicine,B,Mining and quarrying,Oil & Energy,3.80E-04
2019,Specialized Industry Skills,Emergency Medicine,R,"Arts, entertainment and recreation ",Gambling & Casinos,2.30E-04
2019,Specialized Industry Skills,Environmental Consulting,M,Professional scientific and technical activities,Environmental Services,0.02466
2019,Specialized Industry Skills,Environmental Consulting,C,Manufacturing,Renewables & Environment,0.00522
2019,Specialized Industry Skills,Environmental Consulting,B,Mining and quarrying,Mining & Metals,0.0027
2019,Specialized Industry Skills,Environmental Consulting,B,Mining and quarrying,Oil & Energy,0.00221
2019,Specialized Industry Skills,Environmental Consulting,C,Manufacturing,Chemicals,0.0016
2019,Specialized Industry Skills,Environmental Consulting,C,Manufacturing,Paper & Forest Products,7.20E-04
2019,Specialized Industry Skills,Environmental Consulting,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,7.10E-04
2019,Specialized Industry Skills,Environmental Consulting,C,Manufacturing,Electrical & Electronic Manufacturing,6.00E-04
2019,Specialized Industry Skills,Environmental Consulting,C,Manufacturing,Automotive,5.40E-04
2019,Specialized Industry Skills,Environmental Consulting,C,Manufacturing,Pharmaceuticals,5.00E-04
2019,Specialized Industry Skills,Environmental Consulting,M,Professional scientific and technical activities,Architecture & Planning,5.00E-04
2019,Specialized Industry Skills,Environmental Consulting,M,Professional scientific and technical activities,Management Consulting,4.90E-04
2019,Specialized Industry Skills,Environmental Engineering,M,Professional scientific and technical activities,Environmental Services,0.00647
2019,Specialized Industry Skills,Environmental Engineering,C,Manufacturing,Renewables & Environment,9.10E-04
2019,Specialized Industry Skills,Environmental Engineering,C,Manufacturing,Chemicals,6.40E-04
2019,Specialized Industry Skills,Environmental Engineering,M,Professional scientific and technical activities,Design,2.10E-04
2019,Specialized Industry Skills,Environmental Science,M,Professional scientific and technical activities,Environmental Services,0.02554
2019,Specialized Industry Skills,Environmental Science,C,Manufacturing,Renewables & Environment,0.01409
2019,Specialized Industry Skills,Environmental Science,M,Professional scientific and technical activities,Biotechnology,0.00647
2019,Specialized Industry Skills,Environmental Science,B,Mining and quarrying,Mining & Metals,0.00264
2019,Specialized Industry Skills,Environmental Science,M,Professional scientific and technical activities,Research,0.00225
2019,Specialized Industry Skills,Environmental Science,C,Manufacturing,Pharmaceuticals,0.00213
2019,Specialized Industry Skills,Environmental Science,B,Mining and quarrying,Oil & Energy,0.00118
2019,Specialized Industry Skills,Environmental Science,M,Professional scientific and technical activities,Architecture & Planning,5.00E-04
2019,Specialized Industry Skills,Environmental Science,M,Professional scientific and technical activities,Mechanical Or Industrial Engineering,4.20E-04
2019,Specialized Industry Skills,Environmental Science,M,Professional scientific and technical activities,Management Consulting,4.20E-04
2019,Specialized Industry Skills,Environmental Science,C,Manufacturing,Electrical & Electronic Manufacturing,3.90E-04
2019,Specialized Industry Skills,Environmental Science,C,Manufacturing,Automotive,3.40E-04
2019,Specialized Industry Skills,Environmental Science,C,Manufacturing,Chemicals,3.20E-04
2019,Specialized Industry Skills,Environmental Science,R,"Arts, entertainment and recreation ",Museums & Institutions,2.50E-04
2019,Specialized Industry Skills,Environmental Science,C,Manufacturing,Paper & Forest Products,2.40E-04
2019,Specialized Industry Skills,Environmental Science,M,Professional scientific and technical activities,Information Services,1.40E-04
2019,Specialized Industry Skills,Event Planning,M,Professional scientific and technical activities,Events Services,0.07235
2019,Specialized Industry Skills,Event Planning,R,"Arts, entertainment and recreation ",Performing Arts,0.02517
2019,Specialized Industry Skills,Event Planning,M,Professional scientific and technical activities,Public Relations & Communications,0.02222
2019,Specialized Industry Skills,Event Planning,R,"Arts, entertainment and recreation ",Music,0.01905
2019,Specialized Industry Skills,Event Planning,R,"Arts, entertainment and recreation ",Entertainment,0.01772
2019,Specialized Industry Skills,Event Planning,R,"Arts, entertainment and recreation ",Sports,0.01671
2019,Specialized Industry Skills,Event Planning,R,"Arts, entertainment and recreation ",Museums & Institutions,0.01374
2019,Specialized Industry Skills,Event Planning,M,Professional scientific and technical activities,Executive Office,0.00675
2019,Specialized Industry Skills,Event Planning,R,"Arts, entertainment and recreation ",Fine Art,0.00613
2019,Specialized Industry Skills,Event Planning,M,Professional scientific and technical activities,Marketing & Advertising,0.00544
2019,Specialized Industry Skills,Event Planning,R,"Arts, entertainment and recreation ",Arts & Crafts,0.00504
2019,Specialized Industry Skills,Event Planning,J,Information and communication,Broadcast Media,0.0043
2019,Specialized Industry Skills,Event Planning,J,Information and communication,Publishing,0.00384
2019,Specialized Industry Skills,Event Planning,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",0.00375
2019,Specialized Industry Skills,Event Planning,J,Information and communication,Media Production,0.00371
2019,Specialized Industry Skills,Event Planning,K,Financial and insurance activities,Venture Capital & Private Equity,0.00298
2019,Specialized Industry Skills,Event Planning,M,Professional scientific and technical activities,Law Practice,0.00296
2019,Specialized Industry Skills,Event Planning,M,Professional scientific and technical activities,Professional Training & Coaching,0.00277
2019,Specialized Industry Skills,Event Planning,R,"Arts, entertainment and recreation ",Gambling & Casinos,0.00251
